Date,Close,High,Low,Open,Volume,ticker
2026-04-27,414.0,416.0,404.0,404.0,56425100,ERAA.JK
2026-04-28,416.0,418.0,398.0,418.0,70524500,ERAA.JK
2026-04-29,416.0,416.0,402.0,414.0,88598300,ERAA.JK
2026-04-30,410.0,414.0,402.0,412.0,85852400,ERAA.JK
2026-05-04,414.0,420.0,412.0,414.0,42605200,ERAA.JK
2026-05-05,410.0,416.0,408.0,412.0,18514600,ERAA.JK
2026-05-06,408.0,412.0,406.0,410.0,23462500,ERAA.JK
2026-05-07,410.0,412.0,404.0,408.0,37576000,ERAA.JK
2026-05-08,406.0,416.0,404.0,410.0,40254700,ERAA.JK
2026-05-11,398.0,410.0,396.0,408.0,48791700,ERAA.JK
2026-05-12,396.0,404.0,396.0,398.0,28624700,ERAA.JK
2026-05-13,394.0,398.0,390.0,396.0,34376800,ERAA.JK
2026-05-14,394.0,394.0,394.0,394.0,0,ERAA.JK
2026-05-15,394.0,394.0,394.0,394.0,0,ERAA.JK
2026-05-18,380.0,394.0,376.0,394.0,48671600,ERAA.JK
2026-05-19,374.0,388.0,370.0,380.0,33672100,ERAA.JK
2026-05-20,368.0,380.0,366.0,374.0,24244100,ERAA.JK
2026-05-21,360.0,372.0,356.0,370.0,30312000,ERAA.JK
2026-05-22,372.0,372.0,352.0,360.0,17094000,ERAA.JK
2026-05-25,372.0,376.0,368.0,372.0,26424100,ERAA.JK
2026-05-26,376.0,382.0,370.0,378.0,15987800,ERAA.JK
2026-05-27,376.0,376.0,376.0,376.0,0,ERAA.JK
2026-05-28,376.0,376.0,376.0,376.0,0,ERAA.JK
2026-05-29,374.0,380.0,372.0,376.0,16483400,ERAA.JK
2026-06-02,378.0,384.0,378.0,380.0,23742700,ERAA.JK
2026-06-03,362.0,382.0,356.0,382.0,35206300,ERAA.JK
2026-06-04,346.0,364.0,342.0,362.0,48874300,ERAA.JK
2026-06-05,330.0,350.0,326.0,348.0,60354600,ERAA.JK
2026-06-08,322.0,336.0,314.0,328.0,41219200,ERAA.JK
2026-06-09,336.0,338.0,320.0,322.0,37406800,ERAA.JK
2026-06-10,350.0,352.0,332.0,338.0,36165100,ERAA.JK
2026-06-11,354.0,366.0,346.0,350.0,21121400,ERAA.JK
2026-06-12,364.0,370.0,356.0,356.0,16043800,ERAA.JK
2026-06-15,352.1803283691406,357.77049231150795,342.8633884651951,346.5901644267733,23712600,ERAA.JK
2026-06-17,346.59014892578125,357.77047631048384,346.59014892578125,354.043700515583,12061200,ERAA.JK
2026-06-18,346.59014892578125,350.3169247206821,342.86337313088035,348.4535368232317,7487600,ERAA.JK
2026-06-19,348.4535522460937,354.04371618587066,346.59016426616813,346.59016426616813,11199900,ERAA.JK
2026-06-22,346.59014892578125,352.1803126181326,340.9999852334299,352.1803126181326,30794500,ERAA.JK
2026-06-23,346.59014892578125,346.59014892578125,339.1365973359795,346.59014892578125,18579100,ERAA.JK
2026-06-24,339.1365966796875,346.59014825506523,335.4098208919986,346.59014825506523,21592300,ERAA.JK
2026-06-25,335.4098205566406,340.9999842325846,333.5464326646593,337.2732084486219,28735400,ERAA.JK
2026-06-26,333.54644775390625,339.1366116827427,329.81967180134865,337.27322370646385,26027400,ERAA.JK
2026-06-29,331.68304443359375,335.4098202137465,327.95626865344104,335.4098202137465,42760500,ERAA.JK
2026-06-30,326.0928955078125,337.27322335379466,324.22950753348215,337.27322335379466,42434200,ERAA.JK
2026-07-01,342.8633728027344,344.7267606984014,322.366105950397,329.81965753306514,48720300,ERAA.JK
2026-07-02,333.54644775390625,344.7267756115791,331.6830597776275,344.7267756115791,30799300,ERAA.JK
2026-07-03,341.0,342.8633879781421,333.5464480874317,333.5464480874317,39293600,ERAA.JK
2026-07-06,341.0,346.59016393442624,337.27322404371586,346.59016393442624,22266500,ERAA.JK
2026-07-07,341.0,344.72677595628414,337.27322404371586,342.8633879781421,59367400,ERAA.JK
2026-07-08,342.0,348.0,340.0,344.0,72785200,ERAA.JK
2026-07-09,338.0,344.0,336.0,342.0,50183500,ERAA.JK
2026-07-10,340.0,344.0,336.0,340.0,33751400,ERAA.JK
2026-07-13,350.0,350.0,338.0,340.0,42563700,ERAA.JK
2026-07-14,360.0,362.0,348.0,352.0,39084500,ERAA.JK
2026-07-15,362.0,364.0,354.0,360.0,26163100,ERAA.JK
2026-07-16,360.0,362.0,356.0,360.0,18906900,ERAA.JK
2026-07-17,368.0,368.0,356.0,360.0,24004000,ERAA.JK
2026-07-20,366.0,372.0,366.0,368.0,25804700,ERAA.JK
2026-07-21,366.0,372.0,366.0,368.0,26571400,ERAA.JK
2026-07-22,398.0,410.0,366.0,368.0,188305600,ERAA.JK
2026-07-23,406.0,426.0,398.0,408.0,211886200,ERAA.JK
2026-07-24,398.0,410.0,394.0,400.0,78823300,ERAA.JK
2026-07-27,394.0,404.0,388.0,398.0,39834800,ERAA.JK
2026-07-28,386.0,394.0,384.0,392.0,57126300,ERAA.JK
2026-07-29,378.0,390.0,372.0,386.0,30531900,ERAA.JK
