Date,Close,High,Low,Open,Volume,ticker
2026-04-27,108.0,113.0,108.0,111.0,5467400,BEST.JK
2026-04-28,107.0,109.0,105.0,109.0,7444600,BEST.JK
2026-04-29,110.0,111.0,107.0,107.0,46201600,BEST.JK
2026-04-30,110.0,111.0,107.0,111.0,18377700,BEST.JK
2026-05-04,106.0,110.0,104.0,110.0,14150200,BEST.JK
2026-05-05,107.0,108.0,105.0,107.0,17549900,BEST.JK
2026-05-06,109.0,110.0,106.0,107.0,11790600,BEST.JK
2026-05-07,110.0,112.0,108.0,110.0,11974500,BEST.JK
2026-05-08,110.0,115.0,110.0,111.0,18403600,BEST.JK
2026-05-11,109.0,111.0,106.0,110.0,12035200,BEST.JK
2026-05-12,109.0,110.0,107.0,109.0,5971700,BEST.JK
2026-05-13,110.0,110.0,107.0,110.0,8262800,BEST.JK
2026-05-14,110.0,110.0,110.0,110.0,0,BEST.JK
2026-05-15,110.0,110.0,110.0,110.0,0,BEST.JK
2026-05-18,108.0,110.0,106.0,110.0,14347200,BEST.JK
2026-05-19,105.0,110.0,104.0,108.0,13751500,BEST.JK
2026-05-20,103.0,107.0,100.0,105.0,7309300,BEST.JK
2026-05-21,101.0,104.0,98.0,103.0,8901300,BEST.JK
2026-05-22,100.0,101.0,98.0,101.0,6197900,BEST.JK
2026-05-25,103.0,103.0,100.0,101.0,3268700,BEST.JK
2026-05-26,102.0,103.0,100.0,103.0,1719100,BEST.JK
2026-05-27,102.0,102.0,102.0,102.0,0,BEST.JK
2026-05-28,102.0,102.0,102.0,102.0,0,BEST.JK
2026-05-29,101.0,103.0,100.0,101.0,2496000,BEST.JK
2026-06-02,101.0,102.0,99.0,101.0,4353600,BEST.JK
2026-06-03,99.0,102.0,97.0,102.0,10791500,BEST.JK
2026-06-04,93.0,98.0,86.0,98.0,22582000,BEST.JK
2026-06-05,88.0,94.0,88.0,94.0,5018100,BEST.JK
2026-06-08,85.0,90.0,82.0,88.0,4310800,BEST.JK
2026-06-09,90.0,90.0,83.0,83.0,9551200,BEST.JK
2026-06-10,95.0,96.0,90.0,90.0,4435100,BEST.JK
2026-06-11,96.0,97.0,93.0,96.0,9469200,BEST.JK
2026-06-12,97.0,99.0,96.0,97.0,4983400,BEST.JK
2026-06-15,100.0,103.0,97.0,97.0,10735500,BEST.JK
2026-06-17,103.0,103.0,97.0,97.0,4601600,BEST.JK
2026-06-18,101.0,102.0,101.0,102.0,558600,BEST.JK
2026-06-19,99.0,103.0,99.0,101.0,1656200,BEST.JK
2026-06-22,99.0,102.0,97.0,100.0,2898700,BEST.JK
2026-06-23,99.0,102.0,97.0,101.0,1427600,BEST.JK
2026-06-24,98.0,99.0,96.0,99.0,1381800,BEST.JK
2026-06-25,96.0,99.0,95.0,98.0,1862700,BEST.JK
2026-06-26,98.0,99.0,95.0,99.0,1206500,BEST.JK
2026-06-29,96.0,98.0,95.0,98.0,813100,BEST.JK
2026-06-30,93.0,98.0,92.0,93.0,1048700,BEST.JK
2026-07-01,94.0,95.0,92.0,93.0,637600,BEST.JK
2026-07-02,96.0,97.0,94.0,95.0,1175400,BEST.JK
2026-07-03,96.0,97.0,96.0,96.0,406200,BEST.JK
2026-07-06,97.0,97.0,95.0,97.0,339300,BEST.JK
2026-07-07,102.0,103.0,96.0,97.0,6434100,BEST.JK
2026-07-08,99.0,104.0,99.0,104.0,2008400,BEST.JK
2026-07-09,100.0,101.0,98.0,98.0,503300,BEST.JK
2026-07-10,100.0,101.0,99.0,101.0,1776400,BEST.JK
2026-07-13,98.0,101.0,98.0,99.0,1597100,BEST.JK
2026-07-14,99.0,100.0,96.0,99.0,1959200,BEST.JK
2026-07-15,100.0,101.0,99.0,99.0,4475100,BEST.JK
2026-07-16,103.0,105.0,100.0,100.0,4020300,BEST.JK
2026-07-17,102.0,104.0,102.0,104.0,1817200,BEST.JK
2026-07-20,104.0,104.0,102.0,102.0,3182200,BEST.JK
2026-07-21,103.0,105.0,103.0,104.0,1826000,BEST.JK
2026-07-22,103.0,105.0,103.0,104.0,2097800,BEST.JK
2026-07-23,103.0,105.0,103.0,104.0,2899500,BEST.JK
2026-07-24,101.0,104.0,100.0,103.0,3960500,BEST.JK
2026-07-27,100.0,102.0,99.0,101.0,1314300,BEST.JK
2026-07-28,101.0,102.0,98.0,100.0,483600,BEST.JK
2026-07-29,99.0,100.0,99.0,100.0,631100,BEST.JK
