Date,Close,High,Low,Open,Volume,ticker
2026-04-27,1405.0,1440.0,1395.0,1410.0,15958400,AMRT.JK
2026-04-28,1325.0,1415.0,1310.0,1415.0,52415900,AMRT.JK
2026-04-29,1360.0,1360.0,1305.0,1325.0,56945600,AMRT.JK
2026-04-30,1320.0,1365.0,1315.0,1360.0,46966500,AMRT.JK
2026-05-04,1425.0,1425.0,1320.0,1335.0,53575000,AMRT.JK
2026-05-05,1440.0,1465.0,1400.0,1425.0,42807200,AMRT.JK
2026-05-06,1520.0,1520.0,1435.0,1440.0,41470900,AMRT.JK
2026-05-07,1510.0,1525.0,1455.0,1515.0,46217800,AMRT.JK
2026-05-08,1480.0,1510.0,1465.0,1510.0,23138800,AMRT.JK
2026-05-11,1485.0,1500.0,1460.0,1485.0,16755200,AMRT.JK
2026-05-12,1415.0,1485.0,1395.0,1480.0,45718200,AMRT.JK
2026-05-13,1415.0,1415.0,1305.0,1400.0,117982500,AMRT.JK
2026-05-14,1415.0,1415.0,1415.0,1415.0,0,AMRT.JK
2026-05-15,1415.0,1415.0,1415.0,1415.0,0,AMRT.JK
2026-05-18,1415.0,1415.0,1310.0,1415.0,120402100,AMRT.JK
2026-05-19,1445.0,1475.0,1375.0,1415.0,99901900,AMRT.JK
2026-05-20,1405.0,1490.0,1400.0,1445.0,36075400,AMRT.JK
2026-05-21,1440.0,1455.0,1355.0,1405.0,80420500,AMRT.JK
2026-05-22,1425.0,1450.0,1370.0,1425.0,53113800,AMRT.JK
2026-05-25,1295.0,1445.0,1285.0,1435.0,199747100,AMRT.JK
2026-05-26,1190.0,1290.0,1150.0,1180.0,369282900,AMRT.JK
