Date,Close,High,Low,Open,Volume,ticker
2026-04-27,3200.0,3230.0,3140.0,3160.0,10442200,RMKE.JK
2026-04-28,3290.0,3330.0,3130.0,3210.0,15576400,RMKE.JK
2026-04-29,3250.0,3340.0,3220.0,3300.0,11103800,RMKE.JK
2026-04-30,3220.0,3270.0,3120.0,3260.0,12959600,RMKE.JK
2026-05-04,3150.0,3270.0,3120.0,3210.0,16059400,RMKE.JK
2026-05-05,3221.49609375,3231.3779836081285,3093.031525594325,3122.6771951687115,17492200,RMKE.JK
2026-05-06,3241.259765625,3261.023544683689,3132.5589808022105,3221.495986566311,17772000,RMKE.JK
2026-05-07,3152.32275390625,3241.259759502351,3142.440864395572,3221.495980480995,13895400,RMKE.JK
2026-05-08,3132.55908203125,3290.669319610114,3132.55908203125,3162.204751577287,27476200,RMKE.JK
2026-05-11,3330.19677734375,3448.77945190792,3083.149538668398,3142.440875950482,30017300,RMKE.JK
2026-05-12,3172.086669921875,3359.84257873345,3142.4410001095207,3349.9606887959985,22980900,RMKE.JK
2026-05-13,3261.023681640625,3340.078801195549,3152.322892252604,3162.20478219697,26240700,RMKE.JK
2026-05-14,3261.023681640625,3261.023681640625,3261.023681640625,3261.023681640625,0,RMKE.JK
2026-05-15,3261.023681640625,3261.023681640625,3261.023681640625,3261.023681640625,0,RMKE.JK
2026-05-18,3181.968505859375,3251.1417342476225,3112.795277471128,3241.259844477873,15242900,RMKE.JK
2026-05-19,3261.023681640625,3330.196911251184,3063.3858827533145,3201.732341974432,37718400,RMKE.JK
2026-05-20,3152.32275390625,3280.7873175450627,3053.503858799471,3270.905428034385,35391400,RMKE.JK
2026-05-21,2727.401611328125,3221.4961061339445,2687.8740517436595,3172.0866566533628,57920600,RMKE.JK
2026-05-22,2875.6298828125,2934.921220602448,2332.125953071305,2618.70075238939,29882200,RMKE.JK
2026-05-25,2905.275634765625,2954.6850843364687,2598.9370474263924,2885.511854937288,22212900,RMKE.JK
2026-05-26,2836.102294921875,3043.6219750381097,2776.810957745808,2885.5117425685976,21044900,RMKE.JK
2026-05-27,2836.102294921875,2836.102294921875,2836.102294921875,2836.102294921875,0,RMKE.JK
2026-05-28,2836.102294921875,2836.102294921875,2836.102294921875,2836.102294921875,0,RMKE.JK
2026-05-29,2964.56689453125,3004.094453125,2796.5747705078124,2845.98421875,18092600,RMKE.JK
2026-06-02,2944.80322265625,3033.7402327364725,2816.338652540373,2944.80322265625,24384200,RMKE.JK
2026-06-03,2510.0,3004.0944881889764,2510.0,2915.1574803149606,28467600,RMKE.JK
2026-06-04,2420.0,2540.0,2160.0,2250.0,52565600,RMKE.JK
2026-06-05,2060.0,2530.0,2060.0,2450.0,31691500,RMKE.JK
2026-06-08,1860.0,1925.0,1755.0,1760.0,22017400,RMKE.JK
2026-06-09,2050.0,2110.0,1785.0,1850.0,14630900,RMKE.JK
2026-06-10,2200.0,2210.0,1905.0,2060.0,16183300,RMKE.JK
2026-06-11,2060.0,2190.0,1970.0,2190.0,13106600,RMKE.JK
2026-06-12,2250.0,2400.0,2040.0,2040.0,16175200,RMKE.JK
2026-06-15,2330.0,2500.0,2260.0,2260.0,13757700,RMKE.JK
2026-06-17,2240.0,2440.0,2210.0,2330.0,10110600,RMKE.JK
2026-06-18,2240.0,2270.0,2180.0,2200.0,12705400,RMKE.JK
2026-06-19,2230.0,2290.0,2170.0,2240.0,11640800,RMKE.JK
2026-06-22,2210.0,2260.0,2130.0,2230.0,10571400,RMKE.JK
2026-06-23,2260.0,2290.0,2170.0,2220.0,13772800,RMKE.JK
2026-06-24,2180.0,2350.0,2170.0,2260.0,11161600,RMKE.JK
2026-06-25,2340.0,2360.0,2160.0,2170.0,13485900,RMKE.JK
2026-06-26,2240.0,2360.0,2170.0,2330.0,10729500,RMKE.JK
2026-06-29,434.0,460.0,430.0,444.0,68796500,RMKE.JK
2026-06-30,416.0,432.0,404.0,432.0,61614000,RMKE.JK
2026-07-01,410.0,424.0,402.0,420.0,53354500,RMKE.JK
2026-07-02,420.0,436.0,412.0,416.0,64132000,RMKE.JK
2026-07-03,436.0,458.0,426.0,428.0,61997500,RMKE.JK
2026-07-06,440.0,448.0,432.0,434.0,53278000,RMKE.JK
2026-07-07,436.0,444.0,426.0,442.0,57900500,RMKE.JK
2026-07-08,444.0,446.0,416.0,438.0,82975000,RMKE.JK
2026-07-09,420.0,452.0,416.0,444.0,83162500,RMKE.JK
2026-07-10,422.0,430.0,418.0,422.0,51957500,RMKE.JK
2026-07-13,448.0,456.0,412.0,424.0,95218000,RMKE.JK
2026-07-14,452.0,464.0,442.0,450.0,77449500,RMKE.JK
2026-07-15,496.0,514.0,446.0,456.0,191795000,RMKE.JK
2026-07-16,496.0,504.0,468.0,494.0,180250000,RMKE.JK
2026-07-17,444.0,496.0,436.0,482.0,117767900,RMKE.JK
2026-07-20,438.0,458.0,436.0,440.0,51130000,RMKE.JK
2026-07-21,434.0,446.0,428.0,438.0,78466300,RMKE.JK
2026-07-22,416.0,442.0,412.0,436.0,111202900,RMKE.JK
2026-07-23,422.0,438.0,412.0,414.0,149938300,RMKE.JK
2026-07-24,424.0,432.0,406.0,424.0,115385500,RMKE.JK
2026-07-27,420.0,440.0,416.0,420.0,134719200,RMKE.JK
2026-07-28,408.0,420.0,406.0,418.0,105677600,RMKE.JK
2026-07-29,406.0,416.0,390.0,410.0,83644400,RMKE.JK
2026-07-30,410.0,414.0,400.0,406.0,79412100,RMKE.JK
2026-07-31,418.0,424.0,408.0,408.0,98936600,RMKE.JK
2026-08-03,406.0,422.0,406.0,420.0,70546300,RMKE.JK
2026-08-04,394.0,416.0,388.0,408.0,134336000,RMKE.JK
2026-08-05,412.0,414.0,396.0,398.0,82452100,RMKE.JK
2026-08-06,422.0,424.0,410.0,414.0,102629800,RMKE.JK
2026-08-07,422.0,428.0,416.0,424.0,73440400,RMKE.JK
