Date,Open,High,Low,Close,Volume,ticker
2021-05-10,8735.403666995888,8867.425024395563,8537.372492800858,8757.4072265625,3922182,SMGR.JK
2021-05-11,8757.407858028211,8823.418541487847,8625.386491108942,8735.404296875,1535861,SMGR.JK
2021-05-17,8801.415154024298,8801.415154024298,8559.3759765625,8559.3759765625,2977260,SMGR.JK
2021-05-18,8559.376269634593,8625.386956657101,8141.309447063306,8383.3486328125,5559925,SMGR.JK
2021-05-19,8361.345048836356,8405.352173404157,8053.295176861747,8163.31298828125,4815460,SMGR.JK
2021-05-20,8163.313009404142,8427.355757494171,8009.2880730182915,8383.3486328125,4312565,SMGR.JK
2021-05-21,8361.343683888286,8449.357918655998,8185.315214352859,8295.3330078125,3132992,SMGR.JK
2021-05-24,8361.344340396672,8361.344340396672,8097.301615361666,8119.30517578125,2583066,SMGR.JK
2021-05-25,8141.308715936115,8317.33719885463,8053.294474476858,8273.330078125,4535283,SMGR.JK
2021-05-27,8361.34375,8515.368662061348,8273.329514536374,8361.34375,9299902,SMGR.JK
2021-05-28,8361.343879140497,8515.36879358075,8251.326083111744,8493.365234375,2728169,SMGR.JK
2021-05-31,8515.36948588036,8603.38286795438,8317.337436928598,8537.373046875,3283409,SMGR.JK
2021-06-02,8713.400798396398,9263.489831183424,8625.386553150474,9175.4755859375,11115339,SMGR.JK
2021-06-03,9175.475360211643,9285.4931640625,8933.436191739758,9285.4931640625,5783345,SMGR.JK
2021-06-04,9285.49368401603,9285.49368401603,9043.45450199084,9131.46875,4183908,SMGR.JK
2021-06-07,9241.48493566417,9241.48493566417,8999.445796181451,9153.470703125,2376393,SMGR.JK
2021-06-08,9043.454679423501,9153.472491593502,8889.429742385499,8955.4404296875,3888488,SMGR.JK
2021-06-09,8955.438679911867,9241.48493566417,8955.438679911867,9153.470703125,4040510,SMGR.JK
2021-06-10,9241.486852961028,9241.486852961028,9043.45478866292,9087.4619140625,2359245,SMGR.JK
2021-06-11,9087.4619140625,9197.479727561447,9087.4619140625,9087.4619140625,3022485,SMGR.JK
2021-06-14,9329.500991065503,9329.500991065503,8911.4333048195,8955.4404296875,3407052,SMGR.JK
2021-06-15,8911.432676725552,9043.454042024448,8867.425554959254,8977.443359375,4714179,SMGR.JK
2021-06-16,9043.454042024448,9043.454042024448,8933.436237608701,8977.443359375,2372883,SMGR.JK
2021-06-17,8867.424318772291,8933.434992219345,8669.392298431132,8713.3994140625,4110705,SMGR.JK
2021-06-18,8801.41364532524,8889.427876587977,8449.357582178702,8713.3994140625,7291630,SMGR.JK
2021-06-21,8625.386548662249,8845.422161662564,8493.366042766611,8801.4150390625,3268668,SMGR.JK
2021-06-22,8801.414916906142,8801.414916906142,8537.373046875,8537.373046875,4916340,SMGR.JK
2021-06-23,8625.386428949021,8757.407794916862,8537.373046875,8537.373046875,1964851,SMGR.JK
2021-06-24,8625.386661324808,8779.411592436862,8537.373276879627,8559.3759765625,3437537,SMGR.JK
2021-06-25,8625.386661324808,8669.393784499682,8515.36971529219,8559.3759765625,1717465,SMGR.JK
2021-06-28,8625.386117852478,8625.386117852478,8207.3193359375,8207.3193359375,3122864,SMGR.JK
2021-06-29,8339.34025603886,8625.385661617473,8273.329578927382,8427.3544921875,3568400,SMGR.JK
2021-06-30,8603.382035620518,8603.382035620518,8361.34375,8361.34375,2331669,SMGR.JK
2021-07-01,8427.355000678699,8449.358561043515,8207.319397030558,8273.330078125,2056004,SMGR.JK
2021-07-02,8273.329173239052,8405.350520988251,8185.31494140625,8185.31494140625,2512370,SMGR.JK
2021-07-05,8207.31906693038,8207.31906693038,8031.290591091771,8097.30126953125,1271427,SMGR.JK
2021-07-06,8163.31138344805,8251.32561528085,8075.297151615249,8185.31494140625,2252048,SMGR.JK
2021-07-07,8185.315455772699,8207.319015113606,7833.258506318185,7877.265625,7401435,SMGR.JK
2021-07-08,7899.269262638786,7921.272822197793,7679.234528953197,7789.25146484375,6663788,SMGR.JK
2021-07-09,7745.244548521965,7855.262349197634,7701.238290156204,7833.2587890625,4422871,SMGR.JK
2021-07-12,7833.258376530336,7965.279730388341,7701.237884576793,7745.244140625,3945948,SMGR.JK
2021-07-13,7811.254588326147,7855.26170498739,7503.205633601887,7569.21630859375,4450247,SMGR.JK
2021-07-14,7569.216240806949,7679.234031474781,7393.187775738419,7503.20556640625,4200253,SMGR.JK
2021-07-15,7525.209407350244,7591.220084231739,7415.191612547754,7459.19873046875,4758502,SMGR.JK
2021-07-16,7459.198933363124,7833.258583961764,7459.198933363124,7789.25146484375,3126875,SMGR.JK
2021-07-19,7767.247471664905,7767.247471664905,7525.209191932508,7569.21630859375,1854846,SMGR.JK
2021-07-21,7569.21673115816,7877.265703079779,7569.21673115816,7789.25146484375,2809896,SMGR.JK
2021-07-22,7877.266052700558,7899.269613236162,7701.238430320259,7811.25537109375,4956953,SMGR.JK
2021-07-23,7811.255509894093,7833.259070820683,7569.2172016061395,7657.2314453125,3700767,SMGR.JK
2021-07-26,7657.23082756496,7723.241505019315,7525.20947265625,7525.20947265625,2895032,SMGR.JK
2021-07-27,7525.209484617482,7569.216602990334,7261.16677438037,7371.1845703125,5004886,SMGR.JK
2021-07-28,7393.188641942457,7393.188641942457,7173.153034826885,7217.16015625,3217727,SMGR.JK
2021-07-29,7217.159739030833,7305.1739767890185,7041.131694466704,7063.13525390625,6790540,SMGR.JK
2021-07-30,7195.15657695638,7261.167258920575,6777.08935546875,6777.08935546875,7159463,SMGR.JK
2021-08-02,7019.128438357992,7019.128438357992,6755.085713672862,6865.103515625,6385817,SMGR.JK
2021-08-03,6865.103079241981,7371.184505100287,6799.092402266693,7305.173828125,8361599,SMGR.JK
2021-08-04,7349.181074989464,7481.202431255268,7239.163278101294,7437.1953125,4428587,SMGR.JK
2021-08-05,7525.209837878627,7525.209837878627,7283.170675465728,7393.1884765625,2412994,SMGR.JK
2021-08-06,7481.202431255268,7679.2344656539735,7393.188193744732,7437.1953125,5593017,SMGR.JK
2021-08-09,7459.19895038992,7547.213188826856,7305.174033125283,7349.18115234375,2663790,SMGR.JK
2021-08-10,7283.170258784764,7481.202289429248,7239.163140863768,7459.19873046875,2126901,SMGR.JK
2021-08-12,7525.210613398618,7789.252501337529,7437.196363450782,7723.24267578125,5668025,SMGR.JK
2021-08-13,7767.248250022545,7855.262492164956,7547.213506571039,7811.25537109375,5844114,SMGR.JK
2021-08-16,7833.258430390489,7987.283344283876,7679.2343784015675,7965.27978515625,4876329,SMGR.JK
2021-08-18,7965.279627433575,8295.3330078125,7855.261833973933,8295.3330078125,7753913,SMGR.JK
2021-08-19,8273.329825696535,8273.329825696535,7899.269310907694,8009.287109375,3899418,SMGR.JK
2021-08-20,8009.2879659246555,8273.330710484122,7855.263031598301,8251.3271484375,3711096,SMGR.JK
2021-08-23,8251.326637707287,8449.358683869348,8119.305273599245,8405.3515625,4411439,SMGR.JK
2021-08-24,8427.355644810477,8427.355644810477,8053.2950900179,8251.3271484375,3132390,SMGR.JK
2021-08-25,8251.325890428643,8361.343683888286,8097.300979585145,8295.3330078125,1610067,SMGR.JK
2021-08-26,8295.334438537588,8295.334438537588,7723.24267578125,7723.24267578125,7181725,SMGR.JK
2021-08-27,7635.227409835182,7855.262143520771,7481.202492922131,7789.25146484375,4178092,SMGR.JK
2021-08-30,7877.266570041417,8031.29150390625,7789.252322118655,8031.29150390625,2757149,SMGR.JK
2021-08-31,8031.2907935770945,8141.30859375,7899.269433369608,8141.30859375,7162672,SMGR.JK
2021-09-01,8097.302279316678,8097.302279316678,7921.273781526188,7943.27734375,1583794,SMGR.JK
2021-09-02,7965.280192581304,8053.29443359375,7833.258831062633,8053.29443359375,1149589,SMGR.JK
2021-09-03,7899.269234212814,8097.30126953125,7899.269234212814,8097.30126953125,2215346,SMGR.JK
2021-09-06,8097.30126953125,8163.311947970728,7943.276353172466,8097.30126953125,2638420,SMGR.JK
2021-09-07,8097.301867463585,8207.319672986805,7833.259134207856,7855.2626953125,4786580,SMGR.JK
2021-09-08,7833.258438872105,7855.261998023557,7481.202354353347,7525.20947265625,7836943,SMGR.JK
2021-09-09,7613.224040811251,7767.248099674557,7481.202680153127,7701.23828125,6907163,SMGR.JK
2021-09-10,7723.241850291338,7833.2587890625,7635.227609750804,7833.2587890625,3105115,SMGR.JK
2021-09-13,7833.2587890625,7855.262349197634,7679.23473002107,7833.2587890625,1055127,SMGR.JK
2021-09-14,7855.262349197634,7899.2694694679,7789.2516687922325,7833.2587890625,2653060,SMGR.JK
2021-09-15,7833.2587890625,8009.287270143569,7789.2516687922325,7833.2587890625,3966805,SMGR.JK
2021-09-16,7855.261486564676,7877.265044283467,7657.230328999958,7679.23388671875,2523000,SMGR.JK
2021-09-17,7635.2275390625,7679.234658925341,7503.206179473976,7635.2275390625,7385089,SMGR.JK
2021-09-20,7635.228054926432,7657.231616344494,7437.196002163876,7481.203125,4243774,SMGR.JK
2021-09-21,7415.19189453125,7547.213253314722,7283.170535747778,7415.19189453125,6315823,SMGR.JK
2021-09-22,7415.191676898992,7745.244202266299,7415.191676898992,7525.20947265625,5410010,SMGR.JK
2021-09-23,7525.210247836123,7613.224493508371,7459.199563581938,7481.203125,3638194,SMGR.JK
2021-09-24,7481.202300059101,7591.220095017913,7283.1702691332375,7305.173828125,8593442,SMGR.JK
2021-09-27,7305.174399096229,7437.195763365572,7173.153034826885,7217.16015625,5959935,SMGR.JK
2021-09-28,7217.160773479698,7239.164336073055,6887.107765531643,6909.111328125,13309527,SMGR.JK
2021-09-29,6909.110187408524,7503.205848389746,6865.103069487528,7459.19873046875,20426072,SMGR.JK
2021-09-30,7481.202884788686,7547.213566923358,7129.145913403771,7217.16015625,13438184,SMGR.JK
2021-10-01,7173.152626731962,7283.170424030616,7041.131700925816,7129.1455078125,13822450,SMGR.JK
2021-10-04,7129.1454942315495,7371.184647827507,7107.142365765974,7283.17041015625,12106489,SMGR.JK
2021-10-05,7283.17071093463,7371.184952240675,6975.121297315728,7019.12841796875,14674714,SMGR.JK
2021-10-06,7041.131978295261,7129.145788649051,6953.117736989217,7019.12841796875,29378510,SMGR.JK
2021-10-07,7107.142578125,7327.1777479254815,7063.135457974454,7107.142578125,21437377,SMGR.JK
2021-10-08,7129.145707248022,7239.163507624388,7041.13189789918,7107.142578125,20762505,SMGR.JK
2021-10-11,7107.14274248554,7151.149432701538,6931.1142578125,6931.1142578125,17963339,SMGR.JK
2021-10-12,6931.114459581913,7129.146079651655,6931.114459581913,6975.12158203125,21904273,SMGR.JK
2021-10-13,7019.127992184318,7371.184505100287,7019.127992184318,7305.173828125,36524236,SMGR.JK
2021-10-14,7393.188774019518,7877.266256417144,7393.188774019518,7855.2626953125,42033020,SMGR.JK
2021-10-15,7877.266751285365,8031.291688694079,7635.228425833414,7723.24267578125,26986874,SMGR.JK
2021-10-18,7811.255228927366,7987.283710008435,7745.244548521965,7833.2587890625,16373628,SMGR.JK
2021-10-19,7877.266751285365,7921.2738762592835,7657.231988320373,7723.24267578125,10401759,SMGR.JK
2021-10-21,7745.244140625,7855.26193550667,7525.209412766119,7745.244140625,14135318,SMGR.JK
