Date,Open,High,Low,Close,Volume,ticker
2021-05-10,3625.9058798146802,3676.7363360737645,3625.9058798146802,3642.849365234375,25429700,ASII.JK
2021-05-11,3659.793127616627,3676.736614318556,3507.3017472992674,3541.188720703125,49162600,ASII.JK
2021-05-17,3592.019191576087,3608.962678328804,3473.414784307065,3507.3017578125,47623100,ASII.JK
2021-05-18,3490.3583984375005,3524.2453731796118,3456.4714236953887,3490.3583984375,45784300,ASII.JK
2021-05-19,3456.470954517327,3473.41443958849,3405.640499303837,3422.583984375,47008800,ASII.JK
2021-05-20,3422.584324048913,3524.245244565217,3405.6408372961955,3507.3017578125,49746900,ASII.JK
2021-05-21,3507.301409730817,3541.1883798731437,3422.583984375,3422.583984375,43416900,ASII.JK
2021-05-24,3456.47119140625,3490.358163871017,3405.640732709099,3456.47119140625,33540000,ASII.JK
2021-05-25,3456.4713188885466,3490.35829260314,3422.584345173953,3439.52783203125,45393500,ASII.JK
2021-05-27,3456.4714236953887,3541.188860550668,3439.5279363243326,3490.3583984375,99709500,ASII.JK
2021-05-28,3507.301885808556,3541.188860550668,3473.4149110664443,3490.3583984375,24346700,ASII.JK
2021-05-31,3507.3016217912946,3592.019052269345,3490.3581356956847,3558.132080078125,41498000,ASII.JK
2021-06-02,3625.9063783744127,3625.9063783744127,3575.0759151261736,3608.962890625,43217400,ASII.JK
2021-06-03,3625.906005859375,3625.906005859375,3575.075547833309,3625.906005859375,49012700,ASII.JK
2021-06-04,3608.96266751084,3625.9061542127693,3524.2452340011964,3541.188720703125,35211100,ASII.JK
2021-06-07,3541.1885939825147,3592.019052269345,3524.245107886905,3558.132080078125,31693200,ASII.JK
2021-06-08,3592.0189249481637,3608.962410443202,3524.2449829680095,3575.075439453125,35402300,ASII.JK
2021-06-09,3575.0759151261736,3625.9063783744127,3541.1889396273473,3608.962890625,24331300,ASII.JK
2021-06-10,3659.793212890625,3676.7366999873407,3608.9627516004775,3659.793212890625,42924200,ASII.JK
2021-06-11,3659.7928669283174,3676.736352423356,3558.1319539580863,3575.075439453125,44421700,ASII.JK
2021-06-14,3625.9061650815215,3625.9061650815215,3490.3582710597825,3507.3017578125,40699500,ASII.JK
2021-06-15,3507.301885808556,3524.2453731796118,3473.4149110664443,3490.3583984375,35915800,ASII.JK
2021-06-16,3524.2453731796118,3524.2453731796118,3473.4149110664443,3490.3583984375,29144900,ASII.JK
2021-06-17,3473.4146776386337,3490.358163871017,3439.5277051738663,3456.47119140625,38074600,ASII.JK
2021-06-18,3439.5279724121096,3473.414947509766,3320.9235595703126,3388.697509765625,112157600,ASII.JK
2021-06-21,3334.478515625,3368.365492409807,3226.0401899136177,3334.478515625,48183300,ASII.JK
2021-06-22,3334.478515625,3405.6411668730943,3320.923724911077,3334.478515625,47156200,ASII.JK
2021-06-23,3375.1425890197133,3405.640865426518,3334.478220477307,3341.255615234375,46351900,ASII.JK
2021-06-24,3341.2553206841476,3375.142291482161,3327.700532364942,3348.03271484375,24665200,ASII.JK
2021-06-25,3348.0333063389226,3375.142887766768,3327.7011202680387,3334.478515625,33125300,ASII.JK
2021-06-28,3334.477862509952,3341.2552565394435,3192.1525878906245,3192.152587890625,53083400,ASII.JK
2021-06-29,3205.707930131392,3334.4784389527376,3192.153139729145,3280.25927734375,70425700,ASII.JK
2021-06-30,3273.4813790881203,3388.6970798013667,3266.7039849285175,3348.03271484375,34641700,ASII.JK
2021-07-01,3381.9199874650185,3456.471329874067,3354.810408407183,3405.640869140625,42856900,ASII.JK
2021-07-02,3405.640997314453,3439.5279724121096,3375.1427197265625,3388.697509765625,22436900,ASII.JK
2021-07-05,3422.58405059938,3439.527535998387,3334.4779265245447,3348.03271484375,27554100,ASII.JK
2021-07-06,3368.365101841518,3368.365101841518,3314.1459452726403,3320.92333984375,31280100,ASII.JK
2021-07-07,3320.92333984375,3381.9198909837373,3293.8137615593114,3320.92333984375,35907800,ASII.JK
2021-07-08,3341.255132956583,3361.5873142930327,3287.0359827260504,3307.3681640625,40566600,ASII.JK
2021-07-09,3307.3687428398675,3334.478322699211,3300.5913478750317,3327.700927734375,21088500,ASII.JK
2021-07-12,3327.7011202680387,3354.8107016958843,3307.3689341971544,3334.478515625,26816600,ASII.JK
2021-07-13,3354.8103126992983,3361.5877072704084,3287.0363669882017,3320.92333984375,28998600,ASII.JK
2021-07-14,3334.4780118591434,3334.4780118591434,3205.70751953125,3205.70751953125,43408700,ASII.JK
2021-07-15,3205.7073616773328,3280.2586956698287,3144.710815683472,3259.926513671875,50750700,ASII.JK
2021-07-16,3280.2585889472334,3327.7003453989496,3266.7038013896004,3307.3681640625,32544000,ASII.JK
2021-07-19,3287.0367380565176,3300.591528728916,3239.594970703125,3239.594970703125,25106100,ASII.JK
2021-07-21,3239.5947546361654,3341.2556778988064,3239.5947546361654,3300.59130859375,41716000,ASII.JK
