Date,Open,High,Low,Close,Volume,ticker
2021-05-10,7822.024297248804,8380.74031848086,7802.070153633374,8340.83203125,8025300,AALI.JK
2021-05-11,8221.10569966133,8340.83053994766,8041.518439231835,8101.380859375,3557200,AALI.JK
2021-05-17,8101.381589355468,8261.014724121094,7921.79431274414,7981.65673828125,3934400,AALI.JK
2021-05-18,7961.702596435547,8061.4733056640625,7861.931887207031,7981.65673828125,2070500,AALI.JK
2021-05-19,8001.610751178869,8101.381458799552,7742.20691136509,7802.0693359375,2121300,AALI.JK
2021-05-20,7802.0686943730225,7961.7018134394775,7702.297994956488,7881.88525390625,2645100,AALI.JK
2021-05-21,7901.839646359707,7961.702067923038,7502.7568359375,7502.7568359375,1930800,AALI.JK
2021-05-24,7482.802651145242,7482.802651145242,7003.903281471946,7023.857421875,5672800,AALI.JK
2021-05-25,7023.8574608262115,7243.35300647703,6983.949179798789,7003.9033203125,4923400,AALI.JK
2021-05-27,7043.81103515625,7143.581729705205,7023.85689624646,7043.81103515625,1860900,AALI.JK
2021-05-28,7063.765741853633,7103.674022881055,6983.949179798789,7003.9033203125,1072200,AALI.JK
2021-05-31,7003.902757336668,7143.581729705205,7003.902757336668,7043.81103515625,791400,AALI.JK
2021-06-02,7103.674043345385,7263.307167914944,7043.811621631801,7243.35302734375,2188500,AALI.JK
2021-06-03,7283.26159933339,7442.894730277683,7263.307457965353,7343.1240234375,2495200,AALI.JK
2021-06-04,7363.07869577018,7383.032838577145,7303.216267349285,7323.17041015625,1298300,AALI.JK
2021-06-07,7323.169020226884,7442.893854345034,7263.306603167808,7283.2607421875,1377700,AALI.JK
2021-06-08,7283.260625275088,7323.168902673856,7023.856822183098,7083.71923828125,2981000,AALI.JK
2021-06-09,7103.67431640625,7183.490881759129,7083.72017506803,7103.67431640625,691400,AALI.JK
2021-06-10,7103.674276741946,7163.536700422356,7023.857711834734,7123.62841796875,750800,AALI.JK
2021-06-11,7183.490881759129,7223.399164435568,7083.72017506803,7103.67431640625,930000,AALI.JK
2021-06-14,7103.673960248162,7143.5822409237135,6784.40771484375,6784.40771484375,5724100,AALI.JK
2021-06-15,6804.362173792828,6884.178738881306,6584.866619799511,6624.77490234375,3508100,AALI.JK
2021-06-16,6584.865984235491,6784.407377697173,6584.865984235491,6704.5908203125,2307700,AALI.JK
2021-06-17,6704.591507741691,6724.54564913378,6564.912517997073,6604.82080078125,1059400,AALI.JK
2021-06-18,6624.774344090732,6664.682623272001,6405.27880859375,6405.27880859375,2083000,AALI.JK
2021-06-21,6225.69189453125,6305.50845728165,6086.012909718049,6225.69189453125,2400400,AALI.JK
2021-06-22,6305.508073321041,6584.86602593653,6305.508073321041,6425.23291015625,1783900,AALI.JK
2021-06-23,6445.186975607919,6544.957671824759,6185.7831654441325,6205.7373046875,3520300,AALI.JK
2021-06-24,6225.691636029412,6305.508195465687,6105.966796875,6105.966796875,1806500,AALI.JK
2021-06-25,6145.87533178085,6225.69189453125,6105.967050405649,6225.69189453125,923000,AALI.JK
2021-06-28,6225.692257116337,6265.600540815801,6006.196696769287,6046.10498046875,2068500,AALI.JK
2021-06-29,6046.10445363898,6185.783434416118,6046.10445363898,6066.05859375,1037900,AALI.JK
2021-06-30,6066.05859375,6185.783434416118,6066.05859375,6066.05859375,1311400,AALI.JK
2021-07-01,6086.012833710689,6365.370799848229,6086.012833710689,6265.60009765625,2234000,AALI.JK
2021-07-02,6265.60009765625,6345.416659409833,6245.645957217855,6265.60009765625,1935900,AALI.JK
2021-07-05,6265.599760584677,6485.09529359879,6125.920785030242,6185.783203125,3541300,AALI.JK
2021-07-06,6185.78349764385,6305.508339533731,6185.78349764385,6285.55419921875,1169500,AALI.JK
2021-07-07,6285.554934010923,6285.554934010923,6145.8759354773465,6165.830078125,1326100,AALI.JK
2021-07-08,6165.829831567141,6225.692257116337,6026.150838619018,6046.10498046875,1858700,AALI.JK
2021-07-09,6046.10498046875,6125.921547867678,5986.242554919555,6046.10498046875,2225800,AALI.JK
2021-07-12,6046.10445363898,6145.875154194078,6046.10445363898,6066.05859375,1465300,AALI.JK
2021-07-13,6145.87573080505,6165.829872788183,6006.196736923117,6026.15087890625,1315200,AALI.JK
2021-07-14,6026.150168829449,6026.150168829449,5806.654632878707,5886.47119140625,3730100,AALI.JK
2021-07-15,5906.425586586379,6046.1045700529485,5906.425586586379,6006.1962890625,1091300,AALI.JK
2021-07-16,6026.151079591424,6285.554934010923,6026.151079591424,6165.830078125,2368100,AALI.JK
2021-07-19,6165.828841969937,6345.416089794304,6165.828841969937,6305.5078125,2719700,AALI.JK
2021-07-21,6325.4620638228835,6385.324480830671,6225.691368809904,6245.6455078125,1569300,AALI.JK
2021-07-22,6245.6455078125,6305.507924820287,6225.691368809904,6245.6455078125,2073500,AALI.JK
2021-07-23,6245.646015625,6624.7746875,6245.646015625,6485.095703125,4669100,AALI.JK
2021-07-26,6485.095703125,6584.86640625,6445.187421875,6485.095703125,2954900,AALI.JK
2021-07-27,6485.095664182323,6584.8663667082055,6485.095664182323,6505.0498046875,2207000,AALI.JK
2021-07-28,6505.049765863915,6644.728748566514,6465.141485091744,6525.00390625,1900500,AALI.JK
2021-07-29,6525.003790838068,6684.636911103219,6505.049650804924,6584.8662109375,1894400,AALI.JK
2021-07-30,6544.958407036163,6664.683255945361,6345.4169921875,6345.4169921875,2687000,AALI.JK
2021-08-02,6345.416389821846,6465.141227365654,6305.508110640576,6405.27880859375,1163700,AALI.JK
2021-08-03,6365.370491738645,6465.1411891013195,6345.41635226611,6425.23291015625,534600,AALI.JK
2021-08-04,6225.691800458716,6544.958046636086,6225.691800458716,6525.00390625,1094100,AALI.JK
2021-08-05,6525.003607518925,6584.86602593653,6385.32463121118,6425.23291015625,2159500,AALI.JK
2021-08-06,6445.187087775019,6465.141227365654,6385.324669003115,6405.27880859375,983200,AALI.JK
2021-08-09,6405.279179325809,6604.820586781442,6405.279179325809,6465.1416015625,1859900,AALI.JK
2021-08-10,6485.095060324366,6525.00333761867,6285.553673852848,6305.5078125,2010300,AALI.JK
2021-08-12,6385.3247995626825,6864.224159529884,6345.416519565416,6844.27001953125,5119500,AALI.JK
2021-08-13,6904.132098082596,6904.132098082596,6664.682429941003,6764.453125,1543100,AALI.JK
2021-08-16,6764.453691522162,6824.316113571031,6664.682988107381,6724.54541015625,1232300,AALI.JK
2021-08-18,6844.270834305037,6844.270834305037,6604.821125816231,6684.6376953125,1886200,AALI.JK
2021-08-19,6684.637326160109,6684.637326160109,6525.0041959831515,6624.77490234375,2321700,AALI.JK
2021-08-20,6624.7745298252285,6644.728669975304,6505.049688924772,6564.912109375,769800,AALI.JK
2021-08-23,6624.775794114895,6664.68408203125,6584.8675061985405,6664.68408203125,501400,AALI.JK
2021-08-24,6664.6832249575145,6744.499790525868,6604.82080078125,6604.82080078125,783700,AALI.JK
2021-08-25,6644.7282909292035,6764.453125,6624.774151917404,6764.453125,1436200,AALI.JK
2021-08-26,6784.408032520708,6824.316315064948,6584.866619799511,6624.77490234375,1382600,AALI.JK
2021-08-27,6624.775794114895,6684.638225989427,6604.821650156718,6664.68408203125,516700,AALI.JK
2021-08-30,6704.591269473293,6744.499550839206,6664.682988107381,6724.54541015625,568600,AALI.JK
2021-08-31,6704.591230584319,6784.407792853181,6664.682949449889,6744.49951171875,1391400,AALI.JK
2021-09-01,6744.499281772347,7083.719659849655,6744.499281772347,6864.22412109375,1989300,AALI.JK
2021-09-02,6864.2239350818445,6904.132213774181,6704.5908203125,6704.5908203125,1205600,AALI.JK
2021-09-03,6704.590489130434,6944.040149456521,6704.590489130434,6884.177734375,1581400,AALI.JK
2021-09-06,6884.17867142341,6944.041094653179,6864.224530346821,6904.1328125,599400,AALI.JK
2021-09-07,6904.1325175265765,6944.040797974707,6784.407676182185,6804.36181640625,745600,AALI.JK
2021-09-08,6804.361855181526,6864.224276194853,6744.499434168199,6784.40771484375,836100,AALI.JK
2021-09-09,6804.361739533983,6884.1782995285175,6764.453459536717,6844.27001953125,542500,AALI.JK
2021-09-10,6864.224276194853,6864.224276194853,6764.453574505975,6784.40771484375,645100,AALI.JK
