Date,Close,High,Low,Open,Volume,ticker
2026-07-03,171.0,178.0,168.0,170.0,328200,HAIS.JK
2026-07-06,175.0,179.0,171.0,171.0,577800,HAIS.JK
2026-07-07,178.0,179.0,174.0,175.0,487400,HAIS.JK
2026-07-08,178.0,184.0,176.0,177.0,502300,HAIS.JK
2026-07-09,179.0,185.0,178.0,183.0,656700,HAIS.JK
2026-07-10,184.0,186.0,177.0,180.0,677000,HAIS.JK
2026-07-13,179.0,184.0,178.0,184.0,434100,HAIS.JK
2026-07-14,182.0,185.0,177.0,177.0,417900,HAIS.JK
2026-07-15,179.0,183.0,179.0,181.0,214200,HAIS.JK
2026-07-16,184.0,188.0,179.0,179.0,772700,HAIS.JK
2026-07-17,183.0,185.0,182.0,185.0,170900,HAIS.JK
2026-07-20,182.0,186.0,178.0,180.0,670000,HAIS.JK
2026-07-21,184.0,185.0,182.0,184.0,741700,HAIS.JK
2026-07-22,181.0,186.0,180.0,185.0,430000,HAIS.JK
2026-07-23,182.0,184.0,180.0,183.0,302500,HAIS.JK
2026-07-24,184.0,184.0,177.0,182.0,390600,HAIS.JK
2026-07-27,183.0,185.0,180.0,184.0,253800,HAIS.JK
2026-07-28,182.0,184.0,181.0,184.0,142500,HAIS.JK
2026-07-29,179.0,182.0,177.0,182.0,331200,HAIS.JK
2026-07-30,181.0,181.0,178.0,179.0,152300,HAIS.JK
2026-07-31,187.0,191.0,180.0,181.0,1808000,HAIS.JK
2026-08-03,185.0,186.0,180.0,186.0,779700,HAIS.JK
2026-08-04,183.0,186.0,182.0,183.0,192000,HAIS.JK
2026-08-05,183.0,187.0,181.0,183.0,291300,HAIS.JK
2026-08-06,184.0,186.0,183.0,185.0,234900,HAIS.JK
2026-08-07,180.0,188.0,178.0,184.0,1727100,HAIS.JK
2026-08-10,183.0,184.0,181.0,181.0,1060100,HAIS.JK
2026-08-11,181.0,184.0,180.0,184.0,450200,HAIS.JK
2026-08-12,183.0,189.0,180.0,183.0,1372900,HAIS.JK
2026-08-13,181.0,185.0,181.0,183.0,395400,HAIS.JK
2026-08-14,182.0,184.0,181.0,181.0,67700,HAIS.JK
2026-08-18,183.0,184.0,179.0,182.0,443000,HAIS.JK
2026-08-19,182.0,186.0,182.0,186.0,215900,HAIS.JK
2026-08-20,182.0,185.0,181.0,183.0,330100,HAIS.JK
2026-08-21,183.0,185.0,182.0,183.0,245400,HAIS.JK
2026-08-24,,,,,987000,HAIS.JK
